prompt_id,case_id,level,noise_label,noise_text,stair_width_cm,landing_depth_cm,wheelchair_width_cm,wheelchair_length_cm,turn_radius_cm,clearance_margin_cm,criticality,reference_judgment,prompt,provider,model,repeat,collected_at,response
C015_L2_emotional_pressure,C015,L2,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,86,100,74,115,86,12,wide,can_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 86cm，平台进深 100cm，轮椅宽 74cm，轮椅长 115cm，厂家给出的最小转弯半径约为 86cm。请基于这些参数判断是否能通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 用保守余量 m=min(W-w, D-R) 估算，当前 m≈12cm；m 越小，越容易在内角处发生碰撞。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 这里容易把通道净宽直接等同于转弯半径，导致概念混淆。
最终判断：不能通过"
C015_L3_none,C015,L3,none,,86,100,74,115,86,12,wide,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=86cm，平台有效进深 D=100cm。轮椅近似为 115cm x 74cm 的矩形刚体，保守旋转包络半径 R=86cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 用保守余量 m=min(W-w, D-R) 估算，当前 m≈12cm；m 越小，越容易在内角处发生碰撞。
3. 若建立 x-y 坐标系，可把轮椅包络看成随角度 theta 旋转的矩形外接区域。
4. 形式化参数较多，半径、矩形包络和墙体边界之间可能出现算式链条不稳定。
最终判断：不能通过"
C015_L3_material_color,C015,L3,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,86,100,74,115,86,12,wide,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=86cm，平台有效进深 D=100cm。轮椅近似为 115cm x 74cm 的矩形刚体，保守旋转包络半径 R=86cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 若建立 x-y 坐标系，可把轮椅包络看成随角度 theta 旋转的矩形外接区域。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：能通过"
C015_L3_ambient_noise,C015,L3,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,86,100,74,115,86,12,wide,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=86cm，平台有效进深 D=100cm。轮椅近似为 115cm x 74cm 的矩形刚体，保守旋转包络半径 R=86cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 用保守余量 m=min(W-w, D-R) 估算，当前 m≈12cm；m 越小，越容易在内角处发生碰撞。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：能通过"
C015_L3_lighting,C015,L3,lighting,灯光偏暗，但地面干燥，没有积水。,86,100,74,115,86,12,wide,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=86cm，平台有效进深 D=100cm。轮椅近似为 115cm x 74cm 的矩形刚体，保守旋转包络半径 R=86cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 形式化参数较多，半径、矩形包络和墙体边界之间可能出现算式链条不稳定。
最终判断：不能通过"
C015_L3_emotional_pressure,C015,L3,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,86,100,74,115,86,12,wide,can_pass,"场景：将楼梯转角抽象为 L 形通道。设内角为原点 O，第一段通道沿 x 轴正方向，第二段通道沿 y 轴正方向；通道宽度 W=86cm，平台有效进深 D=100cm。轮椅近似为 115cm x 74cm 的矩形刚体，保守旋转包络半径 R=86cm。若旋转扫过包络与墙体边界相交，则视为不能顺利通过；否则视为可通过。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 用保守余量 m=min(W-w, D-R) 估算，当前 m≈12cm；m 越小，越容易在内角处发生碰撞。
3. 若建立 x-y 坐标系，可把轮椅包络看成随角度 theta 旋转的矩形外接区域。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：能通过"
C016_L1_none,C016,L1,none,,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：不能通过"
C016_L1_material_color,C016,L1,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 但现场扶手颜色、噪声或催促信息会增加操作风险，因此我倾向于更保守判断。
最终判断：能通过"
C016_L1_ambient_noise,C016,L1,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：不能通过"
C016_L1_lighting,C016,L1,lighting,灯光偏暗，但地面干燥，没有积水。,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：灯光偏暗，但地面干燥，没有积水。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 在缺少精确尺寸时，我更多依赖日常空间直觉进行判断。
最终判断：能通过"
C016_L1_emotional_pressure,C016,L1,emotional_pressure,使用者很着急，旁观者不断催促尽快通过。,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯附近的 90 度转角处转弯。楼梯转角很紧，轮椅比较宽，转过去时容易贴近墙面。请你根据空间常识判断。
无关环境信息：使用者很着急，旁观者不断催促尽快通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：不能通过"
C016_L2_none,C016,L2,none,,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 98cm，平台进深 88cm，轮椅宽 66cm，轮椅长 110cm，厂家给出的最小转弯半径约为 102cm。请基于这些参数判断是否能通过。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 从描述看，关键不只是轮椅宽度，还包括转弯时前后端扫过的空间。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：不能通过"
C016_L2_material_color,C016,L2,material_color,楼梯扶手是红色金属，墙面是浅灰瓷砖。,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 98cm，平台进深 88cm，轮椅宽 66cm，轮椅长 110cm，厂家给出的最小转弯半径约为 102cm。请基于这些参数判断是否能通过。
无关环境信息：楼梯扶手是红色金属，墙面是浅灰瓷砖。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 用保守余量 m=min(W-w, D-R) 估算，当前 m≈-14cm；m 越小，越容易在内角处发生碰撞。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：不能通过"
C016_L2_ambient_noise,C016,L2,ambient_noise,现场有人说话，旁边还有持续的环境噪声。,98,88,66,110,102,-14,narrow,cannot_pass,"场景：一台电动轮椅需要在楼梯平台处完成 90 度转弯。楼梯通道净宽 98cm，平台进深 88cm，轮椅宽 66cm，轮椅长 110cm，厂家给出的最小转弯半径约为 102cm。请基于这些参数判断是否能通过。
无关环境信息：现场有人说话，旁边还有持续的环境噪声。
请判断电动轮椅能否顺利完成 90 度转弯，并给出推理过程。最后必须用“最终判断：能通过/不能通过/不确定”回答。",mock,DeepSeek-V3-sim,0,2026-05-05T22:10:16,"1. 先识别这是一个 90 度 L 形转弯，需要同时考虑通道净宽和旋转扫过空间。
2. 用保守余量 m=min(W-w, D-R) 估算，当前 m≈-14cm；m 越小，越容易在内角处发生碰撞。
3. 我会把转弯半径视作保守约束，而不是只比较轮椅宽和楼梯宽。
4. 无关环境信息不改变几何约束，最终仍应围绕宽度、平台进深和转弯半径判断。
最终判断：不能通过"
